 传感器采集数据记录 
 里程     ， 幅度 
 0.290m ,   0.467745 
 0.292m ,   0.996469 
 0.294m ,   0.609044 
 0.296m ,   -0.338333 
 0.298m ,   -0.974649 
 0.300m ,   -0.714876 
 0.302m ,   0.202150 
 0.304m ,   0.933321 
 0.306m ,   0.806401 
 0.308m ,   -0.061920 
 0.310m ,   -0.873312 
 0.312m ,   -0.881785 
 0.314m ,   -0.079549 
 0.316m ,   0.795824 
 0.318m ,   0.939520 
 0.320m ,   0.219425 
 0.322m ,   -0.702408 
 0.324m ,   -0.978450 
 0.326m ,   -0.354910 
 0.328m ,   0.594933 
 0.330m ,   0.997797 
 0.332m ,   0.483292 
 0.334m ,   -0.475550 
 0.336m ,   -0.997173 
 0.338m ,   -0.602000 
 0.340m ,   0.346649 
 0.342m ,   0.976591 
 0.344m ,   0.708659 
 0.346m ,   -0.210811 
 0.348m ,   -0.936462 
 0.350m ,   -0.801135 
 0.352m ,   0.070752 
 0.354m ,   0.877590 
 0.356m ,   0.877575 
 0.358m ,   0.070722 
 0.360m ,   -0.801153 
 0.362m ,   -0.936451 
 0.364m ,   -0.210781 
 0.366m ,   0.708680 
 0.368m ,   0.976584 
 0.370m ,   0.346621 
 0.372m ,   -0.602024 
 0.374m ,   -0.997171 
 0.376m ,   -0.475524 
 0.378m ,   0.483318 
 0.380m ,   0.997799 
 0.382m ,   0.594909 
 0.384m ,   -0.354938 
 0.386m ,   -0.978457 
 0.388m ,   -0.702386 
 0.390m ,   0.219455 
 0.392m ,   0.939530 
 0.394m ,   0.795806 
 0.396m ,   -0.079579 
 0.398m ,   -0.881799 
 0.400m ,   -0.873297 
 0.402m ,   -0.061890 
 0.404m ,   0.806418 
 0.406m ,   0.933310 
 0.408m ,   0.202120 
 0.410m ,   -0.714898 
 0.412m ,   -0.974642 
 0.414m ,   -0.338305 
 0.416m ,   0.609068 
 0.418m ,   0.996467 
 0.420m ,   0.467719 
 0.422m ,   -0.491048 
 0.424m ,   -0.998347 
 0.426m ,   -0.587771 
 0.428m ,   0.363199 
 0.430m ,   0.980246 
 0.432m ,   0.696058 
 0.434m ,   -0.228082 
 0.436m ,   -0.942525 
 0.438m ,   -0.790415 
 0.440m ,   0.088399 
 0.442m ,   0.885939 
 0.444m ,   0.868951 
 0.446m ,   0.053053 
 0.448m ,   -0.811621 
 0.450m ,   -0.930095 
 0.452m ,   -0.193444 
 0.454m ,   0.721059 
 0.456m ,   0.972623 
 0.458m ,   0.329962 
 0.460m ,   -0.616064 
 0.462m ,   -0.995684 
 0.464m ,   -0.459877 
 0.466m ,   0.498739 
 0.468m ,   0.998817 
 0.470m ,   0.580587 
 0.472m ,   -0.371432 
 0.474m ,   -0.981958 
 0.476m ,   -0.689676 
 0.478m ,   0.236691 
 0.480m ,   0.945445 
 0.482m ,   0.784962 
 0.484m ,   -0.097212 
 0.486m ,   -0.890009 
 0.488m ,   -0.864536 
 0.490m ,   -0.044213 
 0.492m ,   0.816760 
 0.494m ,   0.926807 
 0.496m ,   0.184752 
 0.498m ,   -0.727163 
 0.500m ,   -0.970528 
 0.502m ,   -0.321594 
 0.504m ,   0.623012 
 0.506m ,   0.994824 
 0.508m ,   0.451999 
 0.510m ,   -0.506392 
 0.512m ,   -0.999208 
 0.514m ,   -0.573357 
 0.516m ,   0.379636 
 0.518m ,   0.983593 
 0.520m ,   0.683240 
 0.522m ,   -0.245281 
 0.524m ,   -0.948292 
 0.526m ,   -0.779447 
 0.528m ,   0.106017 
 0.530m ,   0.894010 
 0.532m ,   0.860054 
 0.534m ,   0.035368 
 0.536m ,   -0.821835 
 0.538m ,   -0.923447 
 0.540m ,   -0.176046 
 0.542m ,   0.733211 
 0.544m ,   0.968357 
 0.546m ,   0.313200 
 0.548m ,   -0.629911 
 0.550m ,   -0.993885 
 0.552m ,   -0.444086 
 0.554m ,   0.514004 
 0.556m ,   0.999521 
 0.558m ,   0.566083 
 0.560m ,   -0.387809 
 0.562m ,   -0.985151 
 0.564m ,   -0.676750 
 0.566m ,   0.253853 
 0.568m ,   0.951064 
 0.570m ,   0.773872 
 0.572m ,   -0.114815 
 0.574m ,   -0.897941 
 0.576m ,   -0.855504 
 0.578m ,   -0.026521 
 0.580m ,   0.826846 
 0.582m ,   0.920014 
 0.584m ,   0.167326 
 0.586m ,   -0.739201 
 0.588m ,   -0.966110 
 0.590m ,   -0.304782 
 0.592m ,   0.636761 
 0.594m ,   0.992869 
 0.596m ,   0.436138 
 0.598m ,   -0.521577 
 0.600m ,   -0.999756 
 0.602m ,   -0.558764 
 0.604m ,   0.395953 
 0.606m ,   0.986633 
 0.608m ,   0.670207 
 0.610m ,   -0.262404 
 0.612m ,   -0.953762 
 0.614m ,   -0.768235 
 0.616m ,   0.123603 
 0.618m ,   0.901801 
 0.620m ,   0.850888 
 0.622m ,   0.017672 
 0.624m ,   -0.831791 
 0.626m ,   -0.916509 
 0.628m ,   -0.158593 
 0.630m ,   0.745133 
 0.632m ,   0.963787 
 0.634m ,   0.296340 
 0.636m ,   -0.643561 
 0.638m ,   -0.991775 
 0.640m ,   -0.428155 
 0.642m ,   0.529108 
 0.644m ,   0.999912 
 0.646m ,   0.551402 
 0.648m ,   -0.404065 
 0.650m ,   -0.988036 
 0.652m ,   -0.663611 
 0.654m ,   0.270935 
 0.656m ,   0.956385 
 0.658m ,   0.762539 
 0.660m ,   -0.132382 
 0.662m ,   -0.905591 
 0.664m ,   -0.846204 
 0.666m ,   -0.008821 
 0.668m ,   0.836672 
 0.670m ,   0.912933 
 0.672m ,   0.149847 
 0.674m ,   -0.751007 
 0.676m ,   -0.961389 
 0.678m ,   -0.287874 
 0.680m ,   0.650311 
 0.682m ,   0.990603 
 0.684m ,   0.420140 
 0.686m ,   -0.536598 
 0.688m ,   -0.999990 
 0.690m ,   -0.543996 
 0.692m ,   0.412146 
 0.694m ,   0.989363 
 0.696m ,   0.656964 
 0.698m ,   -0.279444 
 0.700m ,   -0.958933 
 0.702m ,   -0.756783 
 0.704m ,   0.141150 
 0.706m ,   0.909310 
 0.708m ,   0.841455 
 0.710m ,   -0.000030 
 0.712m ,   -0.841487 
 0.714m ,   -0.909285 
 0.716m ,   -0.141090 
 0.718m ,   0.756822 
 0.720m ,   0.958916 
 0.722m ,   0.279387 
 0.724m ,   -0.657009 
 0.726m ,   -0.989354 
 0.728m ,   -0.412091 
 0.730m ,   0.544046 
 0.732m ,   0.999990 
 0.734m ,   0.536547 
 0.736m ,   -0.420194 
 0.738m ,   -0.990611 
 0.740m ,   -0.650265 
 0.742m ,   0.287932 
 0.744m ,   0.961406 
 0.746m ,   0.750967 
 0.748m ,   -0.149907 
 0.750m ,   -0.912958 
 0.752m ,   -0.836639 
 0.754m ,   0.008881 
 0.756m ,   0.846236 
 0.758m ,   0.905566 
 0.760m ,   0.132322 
 0.762m ,   -0.762578 
 0.764m ,   -0.956367 
 0.766m ,   -0.270877 
 0.768m ,   0.663656 
 0.770m ,   0.988027 
 0.772m ,   0.404010 
 0.774m ,   -0.551452 
 0.776m ,   -0.999911 
 0.778m ,   -0.529057 
 0.780m ,   0.428210 
 0.782m ,   0.991783 
 0.784m ,   0.643515 
 0.786m ,   -0.296397 
 0.788m ,   -0.963803 
 0.790m ,   -0.745093 
 0.792m ,   0.158652 
 0.794m ,   0.916534 
 0.796m ,   0.831758 
 0.798m ,   -0.017732 
 传感器采集数据记录 
 里程     ， 幅度 
 0.800m ,   0.000000 
 0.802m ,   0.841471 
 0.804m ,   0.909297 
 0.806m ,   0.141120 
 0.808m ,   -0.756802 
 0.810m ,   -0.958924 
 0.812m ,   -0.279415 
 0.814m ,   0.656987 
 0.816m ,   0.989358 
 0.818m ,   0.412118 
 0.820m ,   -0.544021 
 0.822m ,   -0.999990 
 0.824m ,   -0.536573 
 0.826m ,   0.420167 
 0.828m ,   0.990607 
 0.830m ,   0.650288 
 0.832m ,   -0.287903 
 0.834m ,   -0.961397 
 0.836m ,   -0.750987 
 0.838m ,   0.149877 
 0.840m ,   0.912945 
 0.842m ,   0.836656 
 0.844m ,   -0.008851 
 0.846m ,   -0.846220 
 0.848m ,   -0.905578 
 0.850m ,   -0.132352 
 0.852m ,   0.762558 
 0.854m ,   0.956376 
 0.856m ,   0.270906 
 0.858m ,   -0.663634 
 0.860m ,   -0.988032 
 0.862m ,   -0.404038 
 0.864m ,   0.551427 
 0.866m ,   0.999912 
 0.868m ,   0.529083 
 0.870m ,   -0.428183 
 0.872m ,   -0.991779 
 0.874m ,   -0.643538 
 0.876m ,   0.296369 
 0.878m ,   0.963795 
 0.880m ,   0.745113 
 0.882m ,   -0.158623 
 0.884m ,   -0.916522 
 0.886m ,   -0.831775 
 0.888m ,   0.017702 
 0.890m ,   0.850904 
 0.892m ,   0.901788 
 0.894m ,   0.123573 
 0.896m ,   -0.768255 
 0.898m ,   -0.953753 
 0.900m ,   -0.262375 
 0.902m ,   0.670229 
 0.904m ,   0.986628 
 0.906m ,   0.395925 
 0.908m ,   -0.558789 
 0.910m ,   -0.999755 
 0.912m ,   -0.521551 
 0.914m ,   0.436165 
 0.916m ,   0.992873 
 0.918m ,   0.636738 
 0.920m ,   -0.304811 
 0.922m ,   -0.966118 
 0.924m ,   -0.739181 
 0.926m ,   0.167356 
 0.928m ,   0.920026 
 0.930m ,   0.826829 
 0.932m ,   -0.026551 
 0.934m ,   -0.855520 
 0.936m ,   -0.897928 
 0.938m ,   -0.114785 
 0.940m ,   0.773891 
 0.942m ,   0.951055 
 0.944m ,   0.253823 
 0.946m ,   -0.676772 
 0.948m ,   -0.985146 
 0.950m ,   -0.387782 
 0.952m ,   0.566108 
 0.954m ,   0.999520 
 0.956m ,   0.513978 
 0.958m ,   -0.444113 
 0.960m ,   -0.993889 
 0.962m ,   -0.629888 
 0.964m ,   0.313229 
 0.966m ,   0.968364 
 0.968m ,   0.733190 
 0.970m ,   -0.176076 
 0.972m ,   -0.923458 
 0.974m ,   -0.821818 
 0.976m ,   0.035398 
 0.978m ,   0.860069 
 0.980m ,   0.893997 
 0.982m ,   0.105988 
 0.984m ,   -0.779466 
 0.986m ,   -0.948282 
 0.988m ,   -0.245252 
 0.990m ,   0.683262 
 0.992m ,   0.983588 
 0.994m ,   0.379608 
 0.996m ,   -0.573382 
 0.998m ,   -0.999207 
 1.000m ,   -0.506366 
 1.002m ,   0.452026 
 1.004m ,   0.994827 
 1.006m ,   0.622989 
 1.008m ,   -0.321622 
 1.010m ,   -0.970535 
 1.012m ,   -0.727143 
 1.014m ,   0.184782 
 1.016m ,   0.926819 
 1.018m ,   0.816743 
 1.020m ,   -0.044243 
 1.022m ,   -0.864551 
 1.024m ,   -0.889996 
 1.026m ,   -0.097182 
 1.028m ,   0.784980 
 1.030m ,   0.945435 
 1.032m ,   0.236661 
 1.034m ,   -0.689698 
 1.036m ,   -0.981952 
 1.038m ,   -0.371404 
 1.040m ,   0.580611 
 1.042m ,   0.998815 
 1.044m ,   0.498713 
 1.046m ,   -0.459903 
 1.048m ,   -0.995687 
 1.050m ,   -0.616040 
 1.052m ,   0.329991 
 1.054m ,   0.972630 
 1.056m ,   0.721038 
 1.058m ,   -0.193473 
 1.060m ,   -0.930106 
 1.062m ,   -0.811603 
 1.064m ,   0.053084 
 1.066m ,   0.868966 
 1.068m ,   0.885925 
 1.070m ,   0.088369 
 1.072m ,   -0.790433 
 1.074m ,   -0.942514 
 1.076m ,   -0.228052 
 1.078m ,   0.696080 
 1.080m ,   0.980240 
 1.082m ,   0.363171 
 1.084m ,   -0.587795 
 1.086m ,   -0.998345 
 1.088m ,   -0.491022 
 1.090m ,   0.467745 
 1.092m ,   0.996469 
 1.094m ,   0.609044 
 1.096m ,   -0.338333 
 1.098m ,   -0.974649 
 1.100m ,   -0.714876 
 1.102m ,   0.202150 
 1.104m ,   0.933321 
 1.106m ,   0.806401 
 1.108m ,   -0.061920 
 1.110m ,   -0.873312 
 1.112m ,   -0.881785 
 1.114m ,   -0.079549 
 1.116m ,   0.795824 
 1.118m ,   0.939520 
 1.120m ,   0.219425 
 1.122m ,   -0.702408 
 1.124m ,   -0.978450 
 1.126m ,   -0.354910 
 1.128m ,   0.594933 
 1.130m ,   0.997797 
 1.132m ,   0.483292 
 1.134m ,   -0.475550 
 1.136m ,   -0.997173 
 1.138m ,   -0.602000 
 1.140m ,   0.346649 
 1.142m ,   0.976591 
 1.144m ,   0.708659 
 1.146m ,   -0.210811 
 1.148m ,   -0.936462 
 1.150m ,   -0.801135 
 1.152m ,   0.070752 
 1.154m ,   0.877590 
 1.156m ,   0.877575 
 1.158m ,   0.070722 
 1.160m ,   -0.801153 
 1.162m ,   -0.936451 
 1.164m ,   -0.210781 
 1.166m ,   0.708680 
 1.168m ,   0.976584 
 1.170m ,   0.346621 
 1.172m ,   -0.602024 
 1.174m ,   -0.997171 
 1.176m ,   -0.475524 
 1.178m ,   0.483318 
 1.180m ,   0.997799 
 1.182m ,   0.594909 
 1.184m ,   -0.354938 
 1.186m ,   -0.978457 
 1.188m ,   -0.702386 
 1.190m ,   0.219455 
 1.192m ,   0.939530 
 1.194m ,   0.795806 
 1.196m ,   -0.079579 
 1.198m ,   -0.881799 
 1.200m ,   -0.873297 
 1.202m ,   -0.061890 
 1.204m ,   0.806418 
 1.206m ,   0.933310 
 1.208m ,   0.202120 
 1.210m ,   -0.714898 
 1.212m ,   -0.974642 
 1.214m ,   -0.338305 
 1.216m ,   0.609068 
 1.218m ,   0.996467 
 1.220m ,   0.467719 
 1.222m ,   -0.491048 
 1.224m ,   -0.998347 
 1.226m ,   -0.587771 
 1.228m ,   0.363199 
 1.230m ,   0.980246 
 1.232m ,   0.696058 
 1.234m ,   -0.228082 
 1.236m ,   -0.942525 
 1.238m ,   -0.790415 
 1.240m ,   0.088399 
 1.242m ,   0.885939 
 1.244m ,   0.868951 
 1.246m ,   0.053053 
 1.248m ,   -0.811621 
 1.250m ,   -0.930095 
 1.252m ,   -0.193444 
 1.254m ,   0.721059 
 1.256m ,   0.972623 
 1.258m ,   0.329962 
 1.260m ,   -0.616064 
 1.262m ,   -0.995684 
 1.264m ,   -0.459877 
 1.266m ,   0.498739 
 1.268m ,   0.998817 
 1.270m ,   0.580587 
 1.272m ,   -0.371432 
 1.274m ,   -0.981958 
 1.276m ,   -0.689676 
 1.278m ,   0.236691 
 1.280m ,   0.945445 
 1.282m ,   0.784962 
 1.284m ,   -0.097212 
 1.286m ,   -0.890009 
 1.288m ,   -0.864536 
 1.290m ,   -0.044213 
 1.292m ,   0.816760 
 1.294m ,   0.926807 
 1.296m ,   0.184752 
 1.298m ,   -0.727163 
 1.300m ,   -0.970528 
 1.302m ,   -0.321594 
 1.304m ,   0.623012 
 1.306m ,   0.994824 
 1.308m ,   0.451999 
 1.310m ,   -0.506392 
 1.312m ,   -0.999208 
 1.314m ,   -0.573357 
 1.316m ,   0.379636 
 1.318m ,   0.983593 
 1.320m ,   0.683240 
 1.322m ,   -0.245281 
 1.324m ,   -0.948292 
 1.326m ,   -0.779447 
 1.328m ,   0.106017 
 1.330m ,   0.894010 
 1.332m ,   0.860054 
 1.334m ,   0.035368 
 1.336m ,   -0.821835 
 1.338m ,   -0.923447 
 1.340m ,   -0.176046 
 1.342m ,   0.733211 
 1.344m ,   0.968357 
 1.346m ,   0.313200 
 1.348m ,   -0.629911 
 1.350m ,   -0.993885 
 1.352m ,   -0.444086 
 1.354m ,   0.514004 
 1.356m ,   0.999521 
 1.358m ,   0.566083 
 1.360m ,   -0.387809 
 1.362m ,   -0.985151 
 1.364m ,   -0.676750 
 1.366m ,   0.253853 
 1.368m ,   0.951064 
 1.370m ,   0.773872 
 1.372m ,   -0.114815 
 1.374m ,   -0.897941 
 1.376m ,   -0.855504 
 1.378m ,   -0.026521 
 1.380m ,   0.826846 
 1.382m ,   0.920014 
 1.384m ,   0.167326 
 1.386m ,   -0.739201 
 1.388m ,   -0.966110 
 1.390m ,   -0.304782 
 1.392m ,   0.636761 
 1.394m ,   0.992869 
 1.396m ,   0.436138 
 1.398m ,   -0.521577 
 1.400m ,   -0.999756 
 1.402m ,   -0.558764 
 1.404m ,   0.395953 
 1.406m ,   0.986633 
 1.408m ,   0.670207 
 1.410m ,   -0.262404 
 1.412m ,   -0.953762 
 1.414m ,   -0.768235 
 1.416m ,   0.123603 
 1.418m ,   0.901801 
 1.420m ,   0.850888 
 1.422m ,   0.017672 
 1.424m ,   -0.831791 
 1.426m ,   -0.916509 
 1.428m ,   -0.158593 
 1.430m ,   0.745133 
 1.432m ,   0.963787 
 1.434m ,   0.296340 
 1.436m ,   -0.643561 
 1.438m ,   -0.991775 
 1.440m ,   -0.428155 
 1.442m ,   0.529108 
 1.444m ,   0.999912 
 1.446m ,   0.551402 
 1.448m ,   -0.404065 
 1.450m ,   -0.988036 
 1.452m ,   -0.663611 
 1.454m ,   0.270935 
 1.456m ,   0.956385 
 1.458m ,   0.762539 
 1.460m ,   -0.132382 
 1.462m ,   -0.905591 
 1.464m ,   -0.846204 
 1.466m ,   -0.008821 
 1.468m ,   0.836672 
 1.470m ,   0.912933 
 1.472m ,   0.149847 
 1.474m ,   -0.751007 
 1.476m ,   -0.961389 
 1.478m ,   -0.287874 
 1.480m ,   0.650311 
 1.482m ,   0.990603 
 1.484m ,   0.420140 
 1.486m ,   -0.536598 
 1.488m ,   -0.999990 
 1.490m ,   -0.543996 
 1.492m ,   0.412146 
 1.494m ,   0.989363 
 1.496m ,   0.656964 
 1.498m ,   -0.279444 
 1.500m ,   -0.958933 
 1.502m ,   -0.756783 
 1.504m ,   0.141150 
 1.506m ,   0.909310 
 1.508m ,   0.841455 
 1.510m ,   -0.000030 
 1.512m ,   -0.841487 
 1.514m ,   -0.909285 
 1.516m ,   -0.141090 
 1.518m ,   0.756822 
 1.520m ,   0.958916 
 1.522m ,   0.279387 
 1.524m ,   -0.657009 
 1.526m ,   -0.989354 
 1.528m ,   -0.412091 
 1.530m ,   0.544046 
 1.532m ,   0.999990 
 1.534m ,   0.536547 
 1.536m ,   -0.420194 
 1.538m ,   -0.990611 
 1.540m ,   -0.650265 
 1.542m ,   0.287932 
 1.544m ,   0.961406 
 1.546m ,   0.750967 
 1.548m ,   -0.149907 
 1.550m ,   -0.912958 
 1.552m ,   -0.836639 
 1.554m ,   0.008881 
 1.556m ,   0.846236 
 1.558m ,   0.905566 
 1.560m ,   0.132322 
 1.562m ,   -0.762578 
 1.564m ,   -0.956367 
 1.566m ,   -0.270877 
 1.568m ,   0.663656 
 1.570m ,   0.988027 
 1.572m ,   0.404010 
 1.574m ,   -0.551452 
 1.576m ,   -0.999911 
 1.578m ,   -0.529057 
 1.580m ,   0.428210 
 1.582m ,   0.991783 
 1.584m ,   0.643515 
 1.586m ,   -0.296397 
 1.588m ,   -0.963803 
 1.590m ,   -0.745093 
 1.592m ,   0.158652 
 1.594m ,   0.916534 
 1.596m ,   0.831758 
 1.598m ,   -0.017732 
